"customer_id","created_at","type","currency","transaction_name","transaction_amount","transaction_amount_usd"
"07a1c42e45f8e932daf2604a8654e34a","2015-08-14 03:08:15",1,"XBT","ReceiveBTC",0.25398296,67.0464217808
"07a1c42e45f8e932daf2604a8654e34a","2015-08-15 03:00:57",1,"XBT","ReceiveBTC",0.04145035,11.107035786
"07a1c42e45f8e932daf2604a8654e34a","2015-08-16 01:36:30",1,"XBT","ReceiveBTC",0.04156565,10.932597263
"07a1c42e45f8e932daf2604a8654e34a","2015-08-17 02:57:22",1,"XBT","ReceiveBTC",0.0416233,10.792089224
"07a1c42e45f8e932daf2604a8654e34a","2015-08-18 02:09:34",1,"XBT","ReceiveBTC",0.0420845,10.90914409
"07a1c42e45f8e932daf2604a8654e34a","2015-08-19 01:34:38",1,"XBT","ReceiveBTC",0.0417386,9.715076536
"07a1c42e45f8e932daf2604a8654e34a","2015-08-20 01:48:12",1,"XBT","ReceiveBTC",0.0422574499999999,9.71245230799998
"07a1c42e45f8e932daf2604a8654e34a","2015-08-21 02:38:51",1,"XBT","ReceiveBTC",0.0414503500000001,9.72466661350002
"07a1c42e45f8e932daf2604a8654e34a","2015-08-22 02:05:42",1,"XBT","ReceiveBTC",0.0420845,9.90627045499999
"07a1c42e45f8e932daf2604a8654e34a","2015-08-23 01:55:23",1,"XBT","ReceiveBTC",0.04214215,9.7352580715
"07a1c42e45f8e932daf2604a8654e34a","2015-08-24 02:00:42",1,"XBT","ReceiveBTC",0.04260335,9.71441586700001
"07a1c42e45f8e932daf2604a8654e34a","2015-08-24 06:07:41",1,"XBT","SendBTC",-0.1438,-32.306108
"07a1c42e45f8e932daf2604a8654e34a","2015-08-24 11:12:30",1,"XBT","SendBTC",-0.5,-111.885
"07a1c42e45f8e932daf2604a8654e34a","2015-08-25 01:35:42",1,"XBT","ReceiveBTC",0.04248805,8.6994282375
"07a1c42e45f8e932daf2604a8654e34a","2015-08-26 01:41:51",1,"XBT","ReceiveBTC",0.0428916,9.666050976
